// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 3 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:07 (7.97 sec)   *****
// Found 3 benchmarks:
//   SparksAndFrameworksBenchmark.Interpolation: .NET 6.0(Runtime=.NET 6.0)
//   SparksAndFrameworksBenchmark.Interpolation: .NET 7.0(Runtime=.NET 7.0)
//   SparksAndFrameworksBenchmark.Interpolation: .NET 8.0(Runtime=.NET 8.0)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: SparksAndFrameworksBenchmark.Interpolation: .NET 6.0(Runtime=.NET 6.0)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet 7acd060d-bd5f-427a-9d48-86efa2ab3943.dll --anonymousPipes 1988 1756 --benchmarkName SparksAndFrameworksBenchmark.Interpolation --job ".NET 6.0" --benchmarkId 0 in C:\src\DotNetBenchmarkExamples\bin\Release\net8.0\7acd060d-bd5f-427a-9d48-86efa2ab3943\bin\Release\net6.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.10
// Runtime=.NET 6.0.25 (6.0.2523.51912), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni VectorSize=256
// Job: .NET 6.0

// Execute: dotnet c3673a00-d0e8-415f-9f00-92973c009395.dll --anonymousPipes 2040 1764 --benchmarkName SparksAndFrameworksBenchmark.Interpolation --job ".NET 7.0" --benchmarkId 0 in C:\src\DotNetBenchmarkExamples\bin\Release\net8.0\c3673a00-d0e8-415f-9f00-92973c009395\bin\Release\net7.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.10
// Runtime=.NET 7.0.14 (7.0.1423.51910), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: .NET 7.0

OverheadJitting  1: 1 op, 197400.00 ns, 197.4000 us/op
WorkloadJitting  1: 1 op, 248700.00 ns, 248.7000 us/op

OverheadJitting  2: 16 op, 348800.00 ns, 21.8000 us/op
WorkloadJitting  2: 16 op, 417300.00 ns, 26.0813 us/op

WorkloadPilot    1: 16 op, 6000.00 ns, 375.0000 ns/op
WorkloadPilot    2: 32 op, 4800.00 ns, 150.0000 ns/op
WorkloadPilot    3: 64 op, 8200.00 ns, 128.1250 ns/op
WorkloadPilot    4: 128 op, 13000.00 ns, 101.5625 ns/op
WorkloadPilot    5: 256 op, 30400.00 ns, 118.7500 ns/op
WorkloadPilot    6: 512 op, 67000.00 ns, 130.8594 ns/op
WorkloadPilot    7: 1024 op, 104200.00 ns, 101.7578 ns/op
WorkloadPilot    8: 2048 op, 222700.00 ns, 108.7402 ns/op
WorkloadPilot    9: 4096 op, 387300.00 ns, 94.5557 ns/op
WorkloadPilot   10: 8192 op, 867100.00 ns, 105.8472 ns/op
WorkloadPilot   11: 16384 op, 1540200.00 ns, 94.0063 ns/op
WorkloadPilot   12: 32768 op, 3302100.00 ns, 100.7721 ns/op
WorkloadPilot   13: 65536 op, 6760500.00 ns, 103.1570 ns/op
WorkloadPilot   14: 131072 op, 11773000.00 ns, 89.8209 ns/op
WorkloadPilot   15: 262144 op, 23056600.00 ns, 87.9539 ns/op
WorkloadPilot   16: 524288 op, 44598800.00 ns, 85.0655 ns/op
WorkloadPilot   17: 1048576 op, 90287800.00 ns, 86.1052 ns/op
WorkloadPilot   18: 2097152 op, 128981800.00 ns, 61.5033 ns/op
WorkloadPilot   19: 4194304 op, 202960500.00 ns, 48.3896 ns/op
WorkloadPilot   20: 8388608 op, 408736400.00 ns, 48.7252 ns/op
WorkloadPilot   21: 16777216 op, 812362400.00 ns, 48.4206 ns/op

OverheadWarmup   1: 16777216 op, 50020200.00 ns, 2.9814 ns/op
OverheadWarmup   2: 16777216 op, 48622700.00 ns, 2.8981 ns/op
OverheadWarmup   3: 16777216 op, 48516100.00 ns, 2.8918 ns/op
OverheadWarmup   4: 16777216 op, 49637800.00 ns, 2.9586 ns/op
OverheadWarmup   5: 16777216 op, 50881500.00 ns, 3.0328 ns/op
OverheadWarmup   6: 16777216 op, 50979700.00 ns, 3.0386 ns/op
OverheadWarmup   7: 16777216 op, 43958900.00 ns, 2.6202 ns/op
OverheadWarmup   8: 16777216 op, 40239700.00 ns, 2.3985 ns/op
OverheadWarmup   9: 16777216 op, 40566700.00 ns, 2.4180 ns/op
OverheadWarmup  10: 16777216 op, 41836200.00 ns, 2.4936 ns/op

OverheadActual   1: 16777216 op, 40077200.00 ns, 2.3888 ns/op
OverheadActual   2: 16777216 op, 42460000.00 ns, 2.5308 ns/op
OverheadActual   3: 16777216 op, 42170500.00 ns, 2.5136 ns/op
OverheadActual   4: 16777216 op, 42715400.00 ns, 2.5460 ns/op
OverheadActual   5: 16777216 op, 40830800.00 ns, 2.4337 ns/op
OverheadActual   6: 16777216 op, 42037900.00 ns, 2.5057 ns/op
OverheadActual   7: 16777216 op, 40212400.00 ns, 2.3968 ns/op
OverheadActual   8: 16777216 op, 41993400.00 ns, 2.5030 ns/op
OverheadActual   9: 16777216 op, 41582400.00 ns, 2.4785 ns/op
OverheadActual  10: 16777216 op, 42687400.00 ns, 2.5444 ns/op
OverheadActual  11: 16777216 op, 41219900.00 ns, 2.4569 ns/op
OverheadActual  12: 16777216 op, 41122900.00 ns, 2.4511 ns/op
OverheadActual  13: 16777216 op, 41308200.00 ns, 2.4622 ns/op
OverheadActual  14: 16777216 op, 42179200.00 ns, 2.5141 ns/op
OverheadActual  15: 16777216 op, 41278300.00 ns, 2.4604 ns/op

WorkloadWarmup   1: 16777216 op, 817423200.00 ns, 48.7222 ns/op
WorkloadWarmup   2: 16777216 op, 864579900.00 ns, 51.5330 ns/op
WorkloadWarmup   3: 16777216 op, 912243000.00 ns, 54.3739 ns/op
WorkloadWarmup   4: 16777216 op, 850356300.00 ns, 50.6852 ns/op
WorkloadWarmup   5: 16777216 op, 816919700.00 ns, 48.6922 ns/op
WorkloadWarmup   6: 16777216 op, 813486200.00 ns, 48.4876 ns/op
WorkloadWarmup   7: 16777216 op, 831797300.00 ns, 49.5790 ns/op
WorkloadWarmup   8: 16777216 op, 834918700.00 ns, 49.7650 ns/op
WorkloadWarmup   9: 16777216 op, 814870300.00 ns, 48.5701 ns/op

// BeforeActualRun
WorkloadActual   1: 16777216 op, 819629600.00 ns, 48.8537 ns/op
